Province/State,Country,Lat,Long,Date,Value
Guangdong,China,23.3417,113.4244,3/17/20,1364
Guangdong,China,23.3417,113.4244,3/16/20,1361
Guangdong,China,23.3417,113.4244,3/15/20,1360
Guangdong,China,23.3417,113.4244,3/14/20,1356
Guangdong,China,23.3417,113.4244,3/13/20,1356
Guangdong,China,23.3417,113.4244,3/12/20,1356
Guangdong,China,23.3417,113.4244,3/11/20,1356
Guangdong,China,23.3417,113.4244,3/10/20,1353
Guangdong,China,23.3417,113.4244,3/9/20,1352
Guangdong,China,23.3417,113.4244,3/8/20,1352
Guangdong,China,23.3417,113.4244,3/7/20,1352
Guangdong,China,23.3417,113.4244,3/6/20,1352
Guangdong,China,23.3417,113.4244,3/5/20,1351
Guangdong,China,23.3417,113.4244,3/4/20,1350
Guangdong,China,23.3417,113.4244,3/3/20,1350
Guangdong,China,23.3417,113.4244,3/2/20,1350
Guangdong,China,23.3417,113.4244,3/1/20,1349
Guangdong,China,23.3417,113.4244,2/29/20,1349
Guangdong,China,23.3417,113.4244,2/28/20,1348
Guangdong,China,23.3417,113.4244,2/27/20,1347
Guangdong,China,23.3417,113.4244,2/26/20,1347
Guangdong,China,23.3417,113.4244,2/25/20,1347
Guangdong,China,23.3417,113.4244,2/24/20,1345
Guangdong,China,23.3417,113.4244,2/23/20,1342
Guangdong,China,23.3417,113.4244,2/22/20,1339
Guangdong,China,23.3417,113.4244,2/21/20,1333
Guangdong,China,23.3417,113.4244,2/20/20,1332
Guangdong,China,23.3417,113.4244,2/19/20,1331
Guangdong,China,23.3417,113.4244,2/18/20,1328
Guangdong,China,23.3417,113.4244,2/17/20,1322
Guangdong,China,23.3417,113.4244,2/16/20,1316
Guangdong,China,23.3417,113.4244,2/15/20,1294
Guangdong,China,23.3417,113.4244,2/14/20,1261
Guangdong,China,23.3417,113.4244,2/13/20,1241
Guangdong,China,23.3417,113.4244,2/12/20,1219
Guangdong,China,23.3417,113.4244,2/11/20,1177
Guangdong,China,23.3417,113.4244,2/10/20,1159
Guangdong,China,23.3417,113.4244,2/9/20,1131
Guangdong,China,23.3417,113.4244,2/8/20,1095
Guangdong,China,23.3417,113.4244,2/7/20,1034
Guangdong,China,23.3417,113.4244,2/6/20,970
Guangdong,China,23.3417,113.4244,2/5/20,895
Guangdong,China,23.3417,113.4244,2/4/20,813
Guangdong,China,23.3417,113.4244,2/3/20,725
Guangdong,China,23.3417,113.4244,2/2/20,632
Guangdong,China,23.3417,113.4244,2/1/20,535
Guangdong,China,23.3417,113.4244,1/31/20,436
Guangdong,China,23.3417,113.4244,1/30/20,354
Guangdong,China,23.3417,113.4244,1/29/20,277
Guangdong,China,23.3417,113.4244,1/28/20,207
Guangdong,China,23.3417,113.4244,1/27/20,151
Guangdong,China,23.3417,113.4244,1/26/20,111
Guangdong,China,23.3417,113.4244,1/25/20,78
Guangdong,China,23.3417,113.4244,1/24/20,53
Guangdong,China,23.3417,113.4244,1/23/20,32
Guangdong,China,23.3417,113.4244,1/22/20,26
Guangxi,China,23.8298,108.7881,3/25/20,254
Guangxi,China,23.8298,108.7881,3/24/20,254
Guangxi,China,23.8298,108.7881,3/23/20,254
Guangxi,China,23.8298,108.7881,3/22/20,254
Guangxi,China,23.8298,108.7881,3/21/20,254
Guangxi,China,23.8298,108.7881,3/20/20,254
Guangxi,China,23.8298,108.7881,3/19/20,253
Guangxi,China,23.8298,108.7881,3/18/20,253
Guangxi,China,23.8298,108.7881,3/17/20,253
Guangxi,China,23.8298,108.7881,3/16/20,252
Guangxi,China,23.8298,108.7881,3/15/20,252
Guangxi,China,23.8298,108.7881,3/14/20,252
Guangxi,China,23.8298,108.7881,3/13/20,252
Guangxi,China,23.8298,108.7881,3/12/20,252
Guangxi,China,23.8298,108.7881,3/11/20,252
Guangxi,China,23.8298,108.7881,3/10/20,252
Guangxi,China,23.8298,108.7881,3/9/20,252
Guangxi,China,23.8298,108.7881,3/8/20,252
Guangxi,China,23.8298,108.7881,3/7/20,252
Guangxi,China,23.8298,108.7881,3/6/20,252
Guangxi,China,23.8298,108.7881,3/5/20,252
Guangxi,China,23.8298,108.7881,3/4/20,252
Guangxi,China,23.8298,108.7881,3/3/20,252
Guangxi,China,23.8298,108.7881,3/2/20,252
Guangxi,China,23.8298,108.7881,3/1/20,252
Guangxi,China,23.8298,108.7881,2/29/20,252
Guangxi,China,23.8298,108.7881,2/28/20,252
Guangxi,China,23.8298,108.7881,2/27/20,252
Guangxi,China,23.8298,108.7881,2/26/20,252
Guangxi,China,23.8298,108.7881,2/25/20,252
Guangxi,China,23.8298,108.7881,2/24/20,251
Guangxi,China,23.8298,108.7881,2/23/20,249
Guangxi,China,23.8298,108.7881,2/22/20,249
Guangxi,China,23.8298,108.7881,2/21/20,246
Guangxi,China,23.8298,108.7881,2/20/20,245
Guangxi,China,23.8298,108.7881,2/19/20,244
Guangxi,China,23.8298,108.7881,2/18/20,242
Guangxi,China,23.8298,108.7881,2/17/20,238
Guangxi,China,23.8298,108.7881,2/16/20,237
Guangxi,China,23.8298,108.7881,2/15/20,235
Guangxi,China,23.8298,108.7881,2/14/20,226
Guangxi,China,23.8298,108.7881,2/13/20,222
Guangxi,China,23.8298,108.7881,2/12/20,222
Guangxi,China,23.8298,108.7881,2/11/20,215
Guangxi,China,23.8298,108.7881,2/10/20,210
Guangxi,China,23.8298,108.7881,2/9/20,195
Guangxi,China,23.8298,108.7881,2/8/20,183
Guangxi,China,23.8298,108.7881,2/7/20,172
Guangxi,China,23.8298,108.7881,2/6/20,168
Guangxi,China,23.8298,108.7881,2/5/20,150
Guangxi,China,23.8298,108.7881,2/4/20,139
Guangxi,China,23.8298,108.7881,2/3/20,127
Guangxi,China,23.8298,108.7881,2/2/20,111
Guangxi,China,23.8298,108.7881,2/1/20,100
Guangxi,China,23.8298,108.7881,1/31/20,87
Guangxi,China,23.8298,108.7881,1/30/20,78
Guangxi,China,23.8298,108.7881,1/29/20,58
Guangxi,China,23.8298,108.7881,1/28/20,51
Guangxi,China,23.8298,108.7881,1/27/20,46
Guangxi,China,23.8298,108.7881,1/26/20,36
Guangxi,China,23.8298,108.7881,1/25/20,23
Guangxi,China,23.8298,108.7881,1/24/20,23
Guangxi,China,23.8298,108.7881,1/23/20,5
Guangxi,China,23.8298,108.7881,1/22/20,2
Guizhou,China,26.8154,106.8748,3/25/20,146
Guizhou,China,26.8154,106.8748,3/24/20,146
Guizhou,China,26.8154,106.8748,3/23/20,146
Guizhou,China,26.8154,106.8748,3/22/20,146
Guizhou,China,26.8154,106.8748,3/21/20,146
Guizhou,China,26.8154,106.8748,3/20/20,146
Guizhou,China,26.8154,106.8748,3/19/20,146
Guizhou,China,26.8154,106.8748,3/18/20,146
Guizhou,China,26.8154,106.8748,3/17/20,147
Guizhou,China,26.8154,106.8748,3/16/20,146
Guizhou,China,26.8154,106.8748,3/15/20,146
Guizhou,China,26.8154,106.8748,3/14/20,146
Guizhou,China,26.8154,106.8748,3/13/20,146
Guizhou,China,26.8154,106.8748,3/12/20,146
Guizhou,China,26.8154,106.8748,3/11/20,146
Guizhou,China,26.8154,106.8748,3/10/20,146
Guizhou,China,26.8154,106.8748,3/9/20,146
Guizhou,China,26.8154,106.8748,3/8/20,146
Guizhou,China,26.8154,106.8748,3/7/20,146
Guizhou,China,26.8154,106.8748,3/6/20,146
Guizhou,China,26.8154,106.8748,3/5/20,146
Guizhou,China,26.8154,106.8748,3/4/20,146
Guizhou,China,26.8154,106.8748,3/3/20,146
Guizhou,China,26.8154,106.8748,3/2/20,146
Guizhou,China,26.8154,106.8748,3/1/20,146
Guizhou,China,26.8154,106.8748,2/29/20,146
Guizhou,China,26.8154,106.8748,2/28/20,146
Guizhou,China,26.8154,106.8748,2/27/20,146
Guizhou,China,26.8154,106.8748,2/26/20,146
Guizhou,China,26.8154,106.8748,2/25/20,146
Guizhou,China,26.8154,106.8748,2/24/20,146
Guizhou,China,26.8154,106.8748,2/23/20,146
Guizhou,China,26.8154,106.8748,2/22/20,146
Guizhou,China,26.8154,106.8748,2/21/20,146
Guizhou,China,26.8154,106.8748,2/20/20,146
Guizhou,China,26.8154,106.8748,2/19/20,146
Guizhou,China,26.8154,106.8748,2/18/20,146
Guizhou,China,26.8154,106.8748,2/17/20,146
Guizhou,China,26.8154,106.8748,2/16/20,144
Guizhou,China,26.8154,106.8748,2/15/20,143
Guizhou,China,26.8154,106.8748,2/14/20,140
Guizhou,China,26.8154,106.8748,2/13/20,135
Guizhou,China,26.8154,106.8748,2/12/20,133
Guizhou,China,26.8154,106.8748,2/11/20,127
Guizhou,China,26.8154,106.8748,2/10/20,109
Guizhou,China,26.8154,106.8748,2/9/20,99
Guizhou,China,26.8154,106.8748,2/8/20,89
Guizhou,China,26.8154,106.8748,2/7/20,81
Guizhou,China,26.8154,106.8748,2/6/20,71
Guizhou,China,26.8154,106.8748,2/5/20,64
Guizhou,China,26.8154,106.8748,2/4/20,58
Guizhou,China,26.8154,106.8748,2/3/20,46
Guizhou,China,26.8154,106.8748,2/2/20,38
Guizhou,China,26.8154,106.8748,2/1/20,29
Guizhou,China,26.8154,106.8748,1/31/20,29
Guizhou,China,26.8154,106.8748,1/30/20,12
Guizhou,China,26.8154,106.8748,1/29/20,9
Guizhou,China,26.8154,106.8748,1/28/20,9
Guizhou,China,26.8154,106.8748,1/27/20,7
Guizhou,China,26.8154,106.8748,1/26/20,5
Guizhou,China,26.8154,106.8748,1/25/20,4
Guizhou,China,26.8154,106.8748,1/24/20,3
Guizhou,China,26.8154,106.8748,1/23/20,3
Guizhou,China,26.8154,106.8748,1/22/20,1
Hainan,China,19.1959,109.7453,3/25/20,168
Hainan,China,19.1959,109.7453,3/24/20,168
Hainan,China,19.1959,109.7453,3/23/20,168
Hainan,China,19.1959,109.7453,3/22/20,168
Hainan,China,19.1959,109.7453,3/21/20,168
Hainan,China,19.1959,109.7453,3/20/20,168
Hainan,China,19.1959,109.7453,3/19/20,168
Hainan,China,19.1959,109.7453,3/18/20,168
Hainan,China,19.1959,109.7453,3/17/20,168
Hainan,China,19.1959,109.7453,3/16/20,168
Hainan,China,19.1959,109.7453,3/15/20,168
Hainan,China,19.1959,109.7453,3/14/20,168
Hainan,China,19.1959,109.7453,3/13/20,168
Hainan,China,19.1959,109.7453,3/12/20,168
Hainan,China,19.1959,109.7453,3/11/20,168
Hainan,China,19.1959,109.7453,3/10/20,168
Hainan,China,19.1959,109.7453,3/9/20,168
Hainan,China,19.1959,109.7453,3/8/20,168
Hainan,China,19.1959,109.7453,3/7/20,168
Hainan,China,19.1959,109.7453,3/6/20,168
Hainan,China,19.1959,109.7453,3/5/20,168
Hainan,China,19.1959,109.7453,3/4/20,168
Hainan,China,19.1959,109.7453,3/3/20,168
Hainan,China,19.1959,109.7453,3/2/20,168
Hainan,China,19.1959,109.7453,3/1/20,168
Hainan,China,19.1959,109.7453,2/29/20,168
Hainan,China,19.1959,109.7453,2/28/20,168
Hainan,China,19.1959,109.7453,2/27/20,168
Hainan,China,19.1959,109.7453,2/26/20,168
Hainan,China,19.1959,109.7453,2/25/20,168
Hainan,China,19.1959,109.7453,2/24/20,168
Hainan,China,19.1959,109.7453,2/23/20,168
Hainan,China,19.1959,109.7453,2/22/20,168
Hainan,China,19.1959,109.7453,2/21/20,168
Hainan,China,19.1959,109.7453,2/20/20,168
Hainan,China,19.1959,109.7453,2/19/20,168
Hainan,China,19.1959,109.7453,2/18/20,163
Hainan,China,19.1959,109.7453,2/17/20,163
Hainan,China,19.1959,109.7453,2/16/20,162
Hainan,China,19.1959,109.7453,2/15/20,162
Hainan,China,19.1959,109.7453,2/14/20,159
Hainan,China,19.1959,109.7453,2/13/20,157
Hainan,China,19.1959,109.7453,2/12/20,157
Hainan,China,19.1959,109.7453,2/11/20,144
Hainan,China,19.1959,109.7453,2/10/20,138
Hainan,China,19.1959,109.7453,2/9/20,131
Hainan,China,19.1959,109.7453,2/8/20,124
Hainan,China,19.1959,109.7453,2/7/20,117
Hainan,China,19.1959,109.7453,2/6/20,106
Hainan,China,19.1959,109.7453,2/5/20,99
Hainan,China,19.1959,109.7453,2/4/20,80
Hainan,China,19.1959,109.7453,2/3/20,72
Hainan,China,19.1959,109.7453,2/2/20,64
Hainan,China,19.1959,109.7453,2/1/20,62
Hainan,China,19.1959,109.7453,1/31/20,52
Hainan,China,19.1959,109.7453,1/30/20,46
Hainan,China,19.1959,109.7453,1/29/20,43
Hainan,China,19.1959,109.7453,1/28/20,40
Hainan,China,19.1959,109.7453,1/27/20,33
Hainan,China,19.1959,109.7453,1/26/20,22
Hainan,China,19.1959,109.7453,1/25/20,19
Hainan,China,19.1959,109.7453,1/24/20,8
Hainan,China,19.1959,109.7453,1/23/20,5
Hainan,China,19.1959,109.7453,1/22/20,4
Hebei,China,39.549,116.1306,3/25/20,319
Hebei,China,39.549,116.1306,3/24/20,319
Hebei,China,39.549,116.1306,3/23/20,319
Hebei,China,39.549,116.1306,3/22/20,319
Hebei,China,39.549,116.1306,3/21/20,318
Hebei,China,39.549,116.1306,3/20/20,318
Hebei,China,39.549,116.1306,3/19/20,318
Hebei,China,39.549,116.1306,3/18/20,318
Hebei,China,39.549,116.1306,3/17/20,318
Hebei,China,39.549,116.1306,3/16/20,318
Hebei,China,39.549,116.1306,3/15/20,318
Hebei,China,39.549,116.1306,3/14/20,318
Hebei,China,39.549,116.1306,3/13/20,318
Hebei,China,39.549,116.1306,3/12/20,318
Hebei,China,39.549,116.1306,3/11/20,318
Hebei,China,39.549,116.1306,3/10/20,318
Hebei,China,39.549,116.1306,3/9/20,318
Hebei,China,39.549,116.1306,3/8/20,318
Hebei,China,39.549,116.1306,3/7/20,318
Hebei,China,39.549,116.1306,3/6/20,318
Hebei,China,39.549,116.1306,3/5/20,318
Hebei,China,39.549,116.1306,3/4/20,318
Hebei,China,39.549,116.1306,3/3/20,318
Hebei,China,39.549,116.1306,3/2/20,318
Hebei,China,39.549,116.1306,3/1/20,318
Hebei,China,39.549,116.1306,2/29/20,318
Hebei,China,39.549,116.1306,2/28/20,318
Hebei,China,39.549,116.1306,2/27/20,317
Hebei,China,39.549,116.1306,2/26/20,312
Hebei,China,39.549,116.1306,2/25/20,311
Hebei,China,39.549,116.1306,2/24/20,311
Hebei,China,39.549,116.1306,2/23/20,311
Hebei,China,39.549,116.1306,2/22/20,309
Hebei,China,39.549,116.1306,2/21/20,308
Hebei,China,39.549,116.1306,2/20/20,307
Hebei,China,39.549,116.1306,2/19/20,306
Hebei,China,39.549,116.1306,2/18/20,306
Hebei,China,39.549,116.1306,2/17/20,301
Hebei,China,39.549,116.1306,2/16/20,300
Hebei,China,39.549,116.1306,2/15/20,291
Hebei,China,39.549,116.1306,2/14/20,283
Hebei,China,39.549,116.1306,2/13/20,265
Hebei,China,39.549,116.1306,2/12/20,251
Hebei,China,39.549,116.1306,2/11/20,239
Hebei,China,39.549,116.1306,2/10/20,218
Hebei,China,39.549,116.1306,2/9/20,206
Hebei,China,39.549,116.1306,2/8/20,195
Hebei,China,39.549,116.1306,2/7/20,172
Hebei,China,39.549,116.1306,2/6/20,157
Hebei,China,39.549,116.1306,2/5/20,135
Hebei,China,39.549,116.1306,2/4/20,126
Hebei,China,39.549,116.1306,2/3/20,113
Hebei,China,39.549,116.1306,2/2/20,104
Hebei,China,39.549,116.1306,2/1/20,96
Hebei,China,39.549,116.1306,1/31/20,82
Hebei,China,39.549,116.1306,1/30/20,65
Hebei,China,39.549,116.1306,1/29/20,48
Hebei,China,39.549,116.1306,1/28/20,33
Hebei,China,39.549,116.1306,1/27/20,18
Hebei,China,39.549,116.1306,1/26/20,13
Hebei,China,39.549,116.1306,1/25/20,8
Hebei,China,39.549,116.1306,1/24/20,2
Hebei,China,39.549,116.1306,1/23/20,1
Hebei,China,39.549,116.1306,1/22/20,1
Heilongjiang,China,47.862,127.7615,3/25/20,484
Heilongjiang,China,47.862,127.7615,3/24/20,484
Heilongjiang,China,47.862,127.7615,3/23/20,484
Heilongjiang,China,47.862,127.7615,3/22/20,484
Heilongjiang,China,47.862,127.7615,3/21/20,484
Heilongjiang,China,47.862,127.7615,3/20/20,484
Heilongjiang,China,47.862,127.7615,3/19/20,483
Heilongjiang,China,47.862,127.7615,3/18/20,482
Heilongjiang,China,47.862,127.7615,3/17/20,482
Heilongjiang,China,47.862,127.7615,3/16/20,482
Heilongjiang,China,47.862,127.7615,3/15/20,482
Heilongjiang,China,47.862,127.7615,3/14/20,482
Heilongjiang,China,47.862,127.7615,3/13/20,482
Heilongjiang,China,47.862,127.7615,3/12/20,482
Heilongjiang,China,47.862,127.7615,3/11/20,482
Heilongjiang,China,47.862,127.7615,3/10/20,481
Heilongjiang,China,47.862,127.7615,3/9/20,481
Heilongjiang,China,47.862,127.7615,3/8/20,481
Heilongjiang,China,47.862,127.7615,3/7/20,481
Heilongjiang,China,47.862,127.7615,3/6/20,481
Heilongjiang,China,47.862,127.7615,3/5/20,481
Heilongjiang,China,47.862,127.7615,3/4/20,480
Heilongjiang,China,47.862,127.7615,3/3/20,480
Heilongjiang,China,47.862,127.7615,3/2/20,480
Heilongjiang,China,47.862,127.7615,3/1/20,480
Heilongjiang,China,47.862,127.7615,2/29/20,480
Heilongjiang,China,47.862,127.7615,2/28/20,480
Heilongjiang,China,47.862,127.7615,2/27/20,480
Heilongjiang,China,47.862,127.7615,2/26/20,480
Heilongjiang,China,47.862,127.7615,2/25/20,480
Heilongjiang,China,47.862,127.7615,2/24/20,480
Heilongjiang,China,47.862,127.7615,2/23/20,480
Heilongjiang,China,47.862,127.7615,2/22/20,479
Heilongjiang,China,47.862,127.7615,2/21/20,479
Heilongjiang,China,47.862,127.7615,2/20/20,476
Heilongjiang,China,47.862,127.7615,2/19/20,470
Heilongjiang,China,47.862,127.7615,2/18/20,464
Heilongjiang,China,47.862,127.7615,2/17/20,457
Heilongjiang,China,47.862,127.7615,2/16/20,445
Heilongjiang,China,47.862,127.7615,2/15/20,425
Heilongjiang,China,47.862,127.7615,2/14/20,419
Heilongjiang,China,47.862,127.7615,2/13/20,395
Heilongjiang,China,47.862,127.7615,2/12/20,378
Heilongjiang,China,47.862,127.7615,2/11/20,360
Heilongjiang,China,47.862,127.7615,2/10/20,331
Heilongjiang,China,47.862,127.7615,2/9/20,307
Heilongjiang,China,47.862,127.7615,2/8/20,295
Heilongjiang,China,47.862,127.7615,2/7/20,277
Heilongjiang,China,47.862,127.7615,2/6/20,227
Heilongjiang,China,47.862,127.7615,2/5/20,190
Heilongjiang,China,47.862,127.7615,2/4/20,155
Heilongjiang,China,47.862,127.7615,2/3/20,121
Heilongjiang,China,47.862,127.7615,2/2/20,95
Heilongjiang,China,47.862,127.7615,2/1/20,80
Heilongjiang,China,47.862,127.7615,1/31/20,59
Heilongjiang,China,47.862,127.7615,1/30/20,44
Heilongjiang,China,47.862,127.7615,1/29/20,38
Heilongjiang,China,47.862,127.7615,1/28/20,33
Heilongjiang,China,47.862,127.7615,1/27/20,21
Heilongjiang,China,47.862,127.7615,1/26/20,15
Heilongjiang,China,47.862,127.7615,1/25/20,9
Heilongjiang,China,47.862,127.7615,1/24/20,4
Heilongjiang,China,47.862,127.7615,1/23/20,2
Heilongjiang,China,47.862,127.7615,1/22/20,0
Henan,China,33.882,113.614,3/25/20,1274
Henan,China,33.882,113.614,3/24/20,1274
Henan,China,33.882,113.614,3/23/20,1274
Henan,China,33.882,113.614,3/22/20,1274
Henan,China,33.882,113.614,3/21/20,1273
Henan,China,33.882,113.614,3/20/20,1273
Henan,China,33.882,113.614,3/19/20,1273
Henan,China,33.882,113.614,3/18/20,1273
Henan,China,33.882,113.614,3/17/20,1273
Henan,China,33.882,113.614,3/16/20,1273
Henan,China,33.882,113.614,3/15/20,1273
Henan,China,33.882,113.614,3/14/20,1273
Henan,China,33.882,113.614,3/13/20,1273
Henan,China,33.882,113.614,3/12/20,1273
Henan,China,33.882,113.614,3/11/20,1273
Henan,China,33.882,113.614,3/10/20,1272
Henan,China,33.882,113.614,3/9/20,1272
Henan,China,33.882,113.614,3/8/20,1272
Henan,China,33.882,113.614,3/7/20,1272
Henan,China,33.882,113.614,3/6/20,1272
Henan,China,33.882,113.614,3/5/20,1272
Henan,China,33.882,113.614,3/4/20,1272
Henan,China,33.882,113.614,3/3/20,1272
Henan,China,33.882,113.614,3/2/20,1272
Henan,China,33.882,113.614,3/1/20,1272
Henan,China,33.882,113.614,2/29/20,1272
Henan,China,33.882,113.614,2/28/20,1272
Henan,China,33.882,113.614,2/27/20,1272
Henan,China,33.882,113.614,2/26/20,1271
Henan,China,33.882,113.614,2/25/20,1271
Henan,China,33.882,113.614,2/24/20,1271
Henan,China,33.882,113.614,2/23/20,1271
Henan,China,33.882,113.614,2/22/20,1270
Henan,China,33.882,113.614,2/21/20,1267
Henan,China,33.882,113.614,2/20/20,1265
Henan,China,33.882,113.614,2/19/20,1262
Henan,China,33.882,113.614,2/18/20,1257
Henan,China,33.882,113.614,2/17/20,1246
Henan,China,33.882,113.614,2/16/20,1231
Henan,China,33.882,113.614,2/15/20,1212
Henan,China,33.882,113.614,2/14/20,1184
Henan,China,33.882,113.614,2/13/20,1169
Henan,China,33.882,113.614,2/12/20,1135
Henan,China,33.882,113.614,2/11/20,1105
Henan,China,33.882,113.614,2/10/20,1073
Henan,China,33.882,113.614,2/9/20,1033
Henan,China,33.882,113.614,2/8/20,981
Henan,China,33.882,113.614,2/7/20,914
Henan,China,33.882,113.614,2/6/20,851
Henan,China,33.882,113.614,2/5/20,764
Henan,China,33.882,113.614,2/4/20,675
Henan,China,33.882,113.614,2/3/20,566
Henan,China,33.882,113.614,2/2/20,493
Henan,China,33.882,113.614,2/1/20,422
Henan,China,33.882,113.614,1/31/20,352
Henan,China,33.882,113.614,1/30/20,278
Henan,China,33.882,113.614,1/29/20,206
Henan,China,33.882,113.614,1/28/20,168
Henan,China,33.882,113.614,1/27/20,128
Henan,China,33.882,113.614,1/26/20,83
Henan,China,33.882,113.614,1/25/20,32
Henan,China,33.882,113.614,1/24/20,9
Henan,China,33.882,113.614,1/23/20,5
Henan,China,33.882,113.614,1/22/20,5
Hong Kong,China,22.3,114.2,3/25/20,410
Hong Kong,China,22.3,114.2,3/24/20,386
Hong Kong,China,22.3,114.2,3/23/20,356
Hong Kong,China,22.3,114.2,3/22/20,317
Hong Kong,China,22.3,114.2,3/21/20,273
Hong Kong,China,22.3,114.2,3/20/20,256
Hong Kong,China,22.3,114.2,3/19/20,208
Hong Kong,China,22.3,114.2,3/18/20,181
Hong Kong,China,22.3,114.2,3/17/20,162
Hong Kong,China,22.3,114.2,3/16/20,155
Hong Kong,China,22.3,114.2,3/15/20,145
Hong Kong,China,22.3,114.2,3/14/20,140
Hong Kong,China,22.3,114.2,3/13/20,134
Hong Kong,China,22.3,114.2,3/12/20,129
Hong Kong,China,22.3,114.2,3/11/20,126
Hong Kong,China,22.3,114.2,3/10/20,120
Hong Kong,China,22.3,114.2,3/9/20,115
Hong Kong,China,22.3,114.2,3/8/20,114
Hong Kong,China,22.3,114.2,3/7/20,108
Hong Kong,China,22.3,114.2,3/6/20,107
Hong Kong,China,22.3,114.2,3/5/20,105
Hong Kong,China,22.3,114.2,3/4/20,105
Hong Kong,China,22.3,114.2,3/3/20,100
Hong Kong,China,22.3,114.2,3/2/20,100
Hong Kong,China,22.3,114.2,3/1/20,96
Hong Kong,China,22.3,114.2,2/29/20,95
Hong Kong,China,22.3,114.2,2/28/20,94
Hong Kong,China,22.3,114.2,2/27/20,92
Hong Kong,China,22.3,114.2,2/26/20,91
Hong Kong,China,22.3,114.2,2/25/20,84
Hong Kong,China,22.3,114.2,2/24/20,79
Hong Kong,China,22.3,114.2,2/23/20,74
Hong Kong,China,22.3,114.2,2/22/20,69
Hong Kong,China,22.3,114.2,2/21/20,68
Hong Kong,China,22.3,114.2,2/20/20,68
Hong Kong,China,22.3,114.2,2/19/20,63
Hong Kong,China,22.3,114.2,2/18/20,62
Hong Kong,China,22.3,114.2,2/17/20,60
Hong Kong,China,22.3,114.2,2/16/20,57
Hong Kong,China,22.3,114.2,2/15/20,56
Hong Kong,China,22.3,114.2,2/14/20,56
Hong Kong,China,22.3,114.2,2/13/20,53
Hong Kong,China,22.3,114.2,2/12/20,50
Hong Kong,China,22.3,114.2,2/11/20,49
Hong Kong,China,22.3,114.2,2/10/20,38
Hong Kong,China,22.3,114.2,2/9/20,29
Hong Kong,China,22.3,114.2,2/8/20,26
Hong Kong,China,22.3,114.2,2/7/20,25
Hong Kong,China,22.3,114.2,2/6/20,24
Hong Kong,China,22.3,114.2,2/5/20,21
Hong Kong,China,22.3,114.2,2/4/20,17
Hong Kong,China,22.3,114.2,2/3/20,15
Hong Kong,China,22.3,114.2,2/2/20,15
Hong Kong,China,22.3,114.2,2/1/20,13
Hong Kong,China,22.3,114.2,1/31/20,12
Hong Kong,China,22.3,114.2,1/30/20,10
Hong Kong,China,22.3,114.2,1/29/20,10
Hong Kong,China,22.3,114.2,1/28/20,8
Hong Kong,China,22.3,114.2,1/27/20,8
Hong Kong,China,22.3,114.2,1/26/20,8
Hong Kong,China,22.3,114.2,1/25/20,5
Hong Kong,China,22.3,114.2,1/24/20,2
Hong Kong,China,22.3,114.2,1/23/20,2
Hong Kong,China,22.3,114.2,1/22/20,0
Hubei,China,30.9756,112.2707,3/25/20,67801
Hubei,China,30.9756,112.2707,3/24/20,67801
Hubei,China,30.9756,112.2707,3/23/20,67800
Hubei,China,30.9756,112.2707,3/22/20,67800
Hubei,China,30.9756,112.2707,3/21/20,67800
Hubei,China,30.9756,112.2707,3/20/20,67800
Hubei,China,30.9756,112.2707,3/19/20,67800
Hubei,China,30.9756,112.2707,3/18/20,67800
Hubei,China,30.9756,112.2707,3/17/20,67799
Hubei,China,30.9756,112.2707,3/16/20,67798
Hubei,China,30.9756,112.2707,3/15/20,67794
Hubei,China,30.9756,112.2707,3/14/20,67790
Hubei,China,30.9756,112.2707,3/13/20,67786
Hubei,China,30.9756,112.2707,3/12/20,67781
Hubei,China,30.9756,112.2707,3/11/20,67773
Hubei,China,30.9756,112.2707,3/10/20,67760
Hubei,China,30.9756,112.2707,3/9/20,67743
Hubei,China,30.9756,112.2707,3/8/20,67707
Hubei,China,30.9756,112.2707,3/7/20,67666
Hubei,China,30.9756,112.2707,3/6/20,67592
Hubei,China,30.9756,112.2707,3/5/20,67466
Hubei,China,30.9756,112.2707,3/4/20,67332
Hubei,China,30.9756,112.2707,3/3/20,67217
Hubei,China,30.9756,112.2707,3/2/20,67103
Hubei,China,30.9756,112.2707,3/1/20,66907
Hubei,China,30.9756,112.2707,2/29/20,66337
Hubei,China,30.9756,112.2707,2/28/20,65914
Hubei,China,30.9756,112.2707,2/27/20,65596
Hubei,China,30.9756,112.2707,2/26/20,65187
Hubei,China,30.9756,112.2707,2/25/20,64786
Hubei,China,30.9756,112.2707,2/24/20,64287
Hubei,China,30.9756,112.2707,2/23/20,64084
Hubei,China,30.9756,112.2707,2/22/20,64084
Hubei,China,30.9756,112.2707,2/21/20,62662
Hubei,China,30.9756,112.2707,2/20/20,62442
Hubei,China,30.9756,112.2707,2/19/20,62031
Hubei,China,30.9756,112.2707,2/18/20,61682
Hubei,China,30.9756,112.2707,2/17/20,59989
Hubei,China,30.9756,112.2707,2/16/20,58182
Hubei,China,30.9756,112.2707,2/15/20,56249
Hubei,China,30.9756,112.2707,2/14/20,54406
Hubei,China,30.9756,112.2707,2/13/20,48206
Hubei,China,30.9756,112.2707,2/12/20,33366
Hubei,China,30.9756,112.2707,2/11/20,33366
Hubei,China,30.9756,112.2707,2/10/20,31728
Hubei,China,30.9756,112.2707,2/9/20,29631
Hubei,China,30.9756,112.2707,2/8/20,27100
